Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,606","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,606","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A05 One Bedroom,1 Bedrooms,1 Bathroom,526 SQFT,"$2,606","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,625","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A02 One Bedroom,1 Bedrooms,1 Bathroom,463 SQFT,"$2,630","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,630","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A02 One Bedroom,1 Bedrooms,1 Bathroom,463 SQFT,"$2,635","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,636","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A02 One Bedroom,1 Bedrooms,1 Bathroom,463 SQFT,"$2,640","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,641","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A03 One Bedroom,1 Bedrooms,1 Bathroom,466 SQFT,"$2,665","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,666","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A03 One Bedroom,1 Bedrooms,1 Bathroom,466 SQFT,"$2,670","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,691","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A04 One Bedroom,1 Bedrooms,1 Bathroom,511 SQFT,"$2,691","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A04 One Bedroom,1 Bedrooms,1 Bathroom,511 SQFT,"$2,696","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,706","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,710","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,711","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,715","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,716","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,725","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,731","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A05 One Bedroom,1 Bedrooms,1 Bathroom,509 SQFT,"$2,731","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,736","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,741","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,766","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A03 One Bedroom,1 Bedrooms,1 Bathroom,466 SQFT,"$2,780","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A08a One Bedroom,1 Bedrooms,1 Bathroom,577 SQFT,"$2,791","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,800","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,805","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,810","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,811","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,815","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,816","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A01 One Bedroom,1 Bedrooms,1 Bathroom,453 SQFT,"$2,820","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,821","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A10 One Bedroom,1 Bedrooms,1 Bathroom,606 SQFT,"$2,826","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,851","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,856","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A06 One Bedroom,1 Bedrooms,1 Bathroom,534 SQFT,"$2,861","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A09 One Bedroom,1 Bedrooms,1 Bathroom,592 SQFT,"$2,936","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A11 One Bedroom,1 Bedrooms,1 Bathroom,622 SQFT,"$2,986","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
The Ivy,The Village Apartments,"8 Gloucester St, Toronto, ON M4Y 0H8",Toronto,A07 One Bedroom,1 Bedrooms,1 Bathroom,562 SQFT,"$3,241","Air Conditioning, Assigned Parking, Balcony, Central Heat, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Elevator, Fitness Center, Garage Parking, On Site Laundry, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,43.66673518237793,-79.38483012847692,2024-03-19 04:59:19.228
