Building,Address,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude
Yonge St ,"Yonge St & Bloor St W, Toronto, ON M4W 1A5",Room in 3 Bedroom,Room in 3 Bedroom,1 Bathroom,900 SQFT,"$1,200","Air Conditioning, Balcony, Central Heat, Fitness Center, Furnished, Garden, Hardwood Floor, High Ceilings, On Site Laundry, Outdoor Space","Controlled Access, Elevator, Fitness Center, On Site Laundry, Outdoor Space",No pets,43.6695878,-79.38862429999999
14 Langemark Avenue,"14 Langemark Avenue, Toronto, ON M6J 2A8",3 Bedroom,3 Bedroom,"1 Full, 1 Half Bath","1,200 SQFT","$3,950","Air Conditioning, Central Heat, Furnished, Garden, Hardwood Floor, High Ceilings, In Unit Laundry",Storage,Dogs,43.6504511,-79.42970280000002
352 Front St W ,"352 Front St W #520, Toronto, ON M5V 0K3",1 Bedroom,1 Bedroom,1 Bathroom,570 SQFT,"$2,700","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry","Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Roof Deck, Storage, Wheelchair Accessible",Dogs & Cats,43.6433062,-79.3923366
31 Phipps St,"31 Phipps St, Toronto, ON M4Y 0E5",1 Bedroom,1 Bedroom,1 Bathroom,475 SQFT,"$2,430","Air Conditioning, Central Heat, Furnished, Hardwood Floor, In Unit Laundry","Business Center, Concierge Service, Elevator, Fitness Center, Package Service, Swimming Pool",No pets,43.6650556,-79.3865938
260 Queens Quay W,"260 Queens Quay W, Toronto, ON M5J 2N3",Room in 2 Bedroom,Room in 2 Bedroom,1 Bathroom,850 SQFT,"$1,480","Air Conditioning, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry","Concierge Service, Door Person, Elevator, Fitness Center, Roof Deck",No pets,43.6392946,-79.3856908
80 Montclair Avenue ,"80 Montclair Avenue #110, Toronto, ON M5P 1P8",1 Bedroom,1 Bedroom,1 Bathroom,650 SQFT,"$2,195","Assigned Parking, Balcony, Central Heat, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage",No pets,43.6876445,-79.414429
2223 Kingston Road,"2223 Kingston Road, Toronto, ON M1N 1T8",1 Bedroom,1 Bedroom,1 Bathroom,800 SQFT,"$1,700",,,No pets,43.7041867,-79.252196
62 Spencer Avenue ,"62 Spencer Avenue #3, Toronto, ON M6K 2J6",1 Bedroom,1 Bedroom,1 Bathroom,700 SQFT,"$2,975","Air Conditioning, Balcony, Central Heat, Dishwasher, Furnished, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry",On Site Laundry,No pets,43.6357582,-79.43023579999999
50 George Butchart Drive ,"50 George Butchart Drive #305, Toronto, ON M3K 0C9",2 Bedroom,2 Bedroom,2 Bathrooms,818 SQFT,"$3,000","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Controlled Access, Elevator, Fitness Center, Onsite Management, Roof Deck, Storage",No pets,43.7365358,-79.4838333
700 Humberwood Boulevard ,"700 Humberwood Boulevard #2123, Toronto, ON M9W 7J4",1 Bedroom,1 Bedroom,1 Bathroom,600 SQFT,"$2,550","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Controlled Access, Elevator, Fitness Center, Onsite Management, Storage, Swimming Pool",No pets,43.72499330000001,-79.6160756
10 Wilby Crescent ,"10 Wilby Crescent #401, Toronto, ON M9N 0B6",1 Bedroom,1 Bedroom,1 Bathroom,500 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Controlled Access, Elevator, Fitness Center, Onsite Management, Storage",No pets,43.69753490000001,-79.5113922
2464 Weston Road ,"2464 Weston Road #506, Toronto, ON M9N 0A2",1 Bedroom,1 Bedroom,1 Bathroom,600 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Controlled Access, Elevator, Fitness Center, Onsite Management, Storage",No pets,43.7081994,-79.53414459999999
10 Wilby Crescent ,"10 Wilby Crescent #1404, Toronto, ON M9N 0B6",1 Bedroom,1 Bedroom,1 Bathroom,500 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Controlled Access, Elevator, Fitness Center, Onsite Management, Storage",No pets,43.69753490000001,-79.5113922
593 Vaughan Rd,"593 Vaughan Rd, Toronto, ON M6C 2R4",3 Bedroom,3 Bedroom,2 Bathrooms,"1,200 SQFT","$3,300","Central Heat, Dishwasher, Hardwood Floor",On Site Laundry,No pets,43.6921261,-79.4395866
3100 Keele Street ,"3100 Keele Street #202, Toronto, ON M3M 2H4",1 Bedroom,1 Bedroom,2 Bathrooms,615 SQFT,"$2,500","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Onsite Management, Roof Deck, Storage",No pets,43.7399397,-79.4858327
15 James Finlay Way ,"15 James Finlay Way #708, Toronto, ON M3M 0B3",1 Bedroom,1 Bedroom,2 Bathrooms,600 SQFT,"$2,550","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, Furnished, In Unit Laundry","Concierge Service, Controlled Access, Elevator, Fitness Center, Storage",No pets,43.7261589,-79.4792655
22 East Haven Dr,"22 East Haven Dr, Toronto, ON M1N 0B4",2 Bedroom,2 Bedroom,2 Bathrooms,—,"$3,100",,,No pets,43.70425813349605,-79.2515093955933
55 Mercer St,"55 Mercer St, Toronto, ON M5V 1H2",2 Bedroom,2 Bedroom,2 Bathrooms,670 SQFT,"$2,750","Air Conditioning, Central Heat, Dishwasher, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, Garage Parking, Onsite Management, Package Service, Residents Lounge, Storage, Wheelchair Accessible",No pets,43.6454873,-79.3908337
50 George Butchart Drive ,"50 George Butchart Drive #1011, Toronto, ON M3K 0C9",1 Bedroom,1 Bedroom,1 Bathroom,600 SQFT,"$2,550","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Controlled Access, Elevator, Fitness Center, Storage",No pets,43.7365358,-79.4838333
25 Fontenay Court ,"25 Fontenay Court #1706, Toronto, ON M9A 0C4",1 Bedroom,1 Bedroom,1 Bathroom,600 SQFT,"$2,595","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, High Ceilings, In Unit Laundry, Walk In Closets","Controlled Access, Elevator, Storage",No pets,43.68247699999999,-79.5111077
49 Snapdragon Drive,"49 Snapdragon Drive, Toronto, ON M2J 4X5",3 Bedroom,3 Bedroom,3 Bathrooms,"1,800 SQFT","$3,800","Air Conditioning, Balcony, Ceiling Fan, Central Heat, Dishwasher, Fireplace, Garden, Hardwood Floor, In Unit Laundry",Storage,No pets,43.7756191,-79.3316591
Annette St ,"Annette St & Jane St #2, Toronto, ON M6S 2E2",2 Bedroom,2 Bedroom,1 Bathroom,800 SQFT,"$2,700",,,Dogs & Cats,43.6582752,-79.48813439999999
270 Wellington Street West ,"270 Wellington Street West #722, Toronto, ON M5V 3P5",1 Bedroom,1 Bedroom,1 Bathroom,445 SQFT,"$2,100","Air Conditioning, Central Heat, Dishwasher, Fitness Center, Hardwood Floor, In Unit Laundry, Outdoor Space","Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.64510209999999,-79.3908361
9 Tecumseth Street ,"9 Tecumseth Street #1122, Toronto, ON M5V 3G4",1 Bedroom,1 Bedroom,1 Bathroom,—,"$2,225","Air Conditioning, Balcony, Central Heat, Dishwasher, In Unit Laundry","Concierge Service, Elevator, Fitness Center, Outdoor Space, Residents Lounge, Roof Deck",No pets,43.6408048,-79.4040411
50 Thomas Riley Road ,"50 Thomas Riley Road #518, Toronto, ON M9B 0C5",1 Bedroom,1 Bedroom,1 Bathroom,600 SQFT,"$2,500","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, In Unit Laundry","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Storage",No pets,43.6336928,-79.5413038
470 Front Street West,"470 Front Street West, Toronto, ON M5V 0E6",1 Bedroom,1 Bedroom,1 Bathroom,571 SQFT,"$2,395","Air Conditioning, Balcony, Central Heat, Dishwasher, Fitness Center, Garden, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry, Outdoor Space","Business Center, Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Roof Deck, Storage, Swimming Pool, Wheelchair Accessible",No pets,43.6426324,-79.3961744
11 Niagara Street,"11 Niagara Street, Toronto, ON M5V 3N9",1 Bedroom,1 Bedroom,1 Bathroom,599 SQFT,"$2,600","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, Furnished, Garden, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Concierge Service, Controlled Access, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Wheelchair Accessible",No pets,43.6419206,-79.3997977
455 Front Street East ,"455 Front Street East #S102, Toronto, ON M5A 0G2",1 Bedroom,1 Bedroom,1 Bathroom,584 SQFT,"$2,350","Air Conditioning, Central Heat, Dishwasher, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry","Business Center, Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Roof Deck, Storage",Dogs & Cats,43.6518338,-79.35525919999999
170 Bayview Avenue,"170 Bayview Avenue, Toronto, ON M5A 0M4",1 Bedroom,1 Bedroom,1 Bathroom,599 SQFT,"$2,500","Air Conditioning, Central Heat, Dishwasher, Fitness Center, Garden, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry, Outdoor Space","Business Center, Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Roof Deck, Storage, Swimming Pool, Wheelchair Accessible",No pets,43.655503,-79.35439439999999
Dan Leckie Way ,"Dan Leckie Way & Fort York Blvd #7, Toronto, ON M5V 0C9",1 Bedroom,1 Bedroom,1 Bathroom,"1,500 SQFT","$1,530","Air Conditioning, Central Heat, Fitness Center, Furnished, Garden, Hardwood Floor, High Ceilings, On Site Laundry, Outdoor Space","Controlled Access, Elevator, Fitness Center, On Site Laundry, Onsite Management, Outdoor Space, Roof Deck",No pets,43.6394732,-79.3980299
205 Frederick Street,"205 Frederick Street, Toronto, ON M5A 4V3",1 Bedroom,1 Bedroom,1 Bathroom,899 SQFT,"$2,700","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, Fitness Center, Garden, Hardwood Floor, In Unit Laundry, On Site Laundry, Outdoor Space, Walk In Closets","Business Center, Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Roof Deck, Storage, Wheelchair Accessible",No pets,43.65170819999999,-79.36958489999999
23 Pinegrove Avenue,"23 Pinegrove Avenue, Toronto, ON M1N 2G3",1 Bedroom,1 Bedroom,1 Bathroom,600 SQFT,"$1,900","Air Conditioning, Central Heat, High Ceilings, On Site Laundry, Outdoor Space","On Site Laundry, Outdoor Space",No pets,43.6983875,-79.2625791
459 Keele Street ,"459 Keele Street #A, Toronto, ON M6N 3E1",2 Bedroom,2 Bedroom,2 Bathrooms,"1,000 SQFT","$3,500",,,No pets,43.6681618,-79.46543969999999
117 Peter Street,"117 Peter Street, Toronto, ON M5V 0M3",2 Bedroom,2 Bedroom,1 Bathroom,675 SQFT,"$2,599","Air Conditioning, Balcony, Dishwasher, Hardwood Floor, In Unit Laundry","Business Center, Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, Onsite Management, Package Service, Roof Deck",Dogs & Cats,43.6482941,-79.39271989999997
32 Davenport Road ,"32 Davenport Road #1501, Toronto, ON M5R 0B5",Studio,Studio,1 Bathroom,400 SQFT,"$2,250","Air Conditioning, Balcony, Central Heat, Dishwasher, Fitness Center, Hardwood Floor, High Ceilings, In Unit Laundry, Outdoor Space","Concierge Service, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Roof Deck",No pets,43.6732706,-79.3898918
32 Davenport Rd,"32 Davenport Rd, Toronto, ON M5R 0B5",Studio,Studio,1 Bathroom,400 SQFT,"$2,250","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, High Ceilings, In Unit Laundry","Elevator, Fitness Center, Onsite Management, Outdoor Space, Residents Lounge, Roof Deck",No pets,43.6733441,-79.3898899
21 Overlea Boulevard ,"21 Overlea Boulevard #1509, Toronto, ON M4H 1P2",2 Bedroom,2 Bedroom,1 Bathroom,925 SQFT,"$3,000","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, Fitness Center, Hardwood Floor, In Unit Laundry, Outdoor Space","Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Storage",No pets,43.7040521,-79.3491519
81 Ulster Street ,"81 Ulster Street #A, Toronto, ON M5S 1E7",4 Bedroom,4 Bedroom,3 Bathrooms,"2,000 SQFT","$4,350",,,Dogs & Cats,43.6600308,-79.4075691
115 Blue Jays Way ,"115 Blue Jays Way #800, Toronto, ON M5V 0N4",2 Bedroom,2 Bedroom,1 Bathroom,650 SQFT,"$2,600","Air Conditioning, Balcony, Furnished, High Ceilings, In Unit Laundry","Business Center, Concierge Service, Controlled Access, Elevator, Fitness Center, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Swimming Pool",Dogs & Cats,43.6456412,-79.3916177
101 Peter Street,"101 Peter Street, Toronto, ON M5V 0G6",2 Bedroom,2 Bedroom,1 Bathroom,650 SQFT,"$2,600","Air Conditioning, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Controlled Access, Elevator",Dogs & Cats,43.6475126,-79.39270220000003
80 Carr Street,"80 Carr Street, Toronto, ON M5T 1B7",2 Bedroom,2 Bedroom,2 Bathrooms,900 SQFT,"$3,200","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Hardwood Floor, High Ceilings, In Unit Laundry, Outdoor Space","Controlled Access, Garage Parking, Outdoor Space, Package Service, Storage",Dogs & Cats,43.6493236,-79.4039943
70 Temperance Street ,"70 Temperance Street #2014, Toronto, ON M5H 0B1",1 Bedroom,1 Bedroom,1 Bathroom,492 SQFT,"$2,450","Air Conditioning, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry","Concierge Service, Controlled Access, Fitness Center, Residents Lounge, Roof Deck",Dogs & Cats,43.6505301,-79.3821482
1434 Queen Street East ,"1434 Queen Street East #1, Toronto, ON M4L 1E1",1 Bedroom,1 Bedroom,1 Bathroom,—,"$2,850",,,—,43.6648953,-79.3234167
Rose Arch,"Bathurst St & Olive Ave, Toronto, ON M5R 3G7",Ground Floor,1 Bedrooms,1 Bathroom,950 SQFT,"$2,750","Air Conditioning, Balcony, Dishwasher, Garden, Hardwood Floor, High Ceilings","On Site Laundry, Outdoor Space",Dogs & Cats,43.6703187,-79.4132406
Tailor Condos,"1195 The Queensway, Toronto, ON M8Z 1R6",1 Bed + Den,1 Bedrooms,1 Bathroom,650 SQFT,"$2,400","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, In Unit Laundry, Outdoor Space","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Package Service, Roof Deck, Storage",Dogs & Cats,43.62163,-79.52248
Tailor Condos,"1195 The Queensway, Toronto, ON M8Z 1R6",2 Bedrooms,2 Bedrooms,2 Bathrooms,700 SQFT,"$2,950","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, In Unit Laundry, Outdoor Space","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Package Service, Roof Deck, Storage",Dogs & Cats,43.62163,-79.52248
Tailor Condos,"1195 The Queensway, Toronto, ON M8Z 1R6",2 Bedroom,2 Bedrooms,2 Bathrooms,710 SQFT,"$3,050","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, In Unit Laundry, Outdoor Space","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Package Service, Roof Deck, Storage",Dogs & Cats,43.62163,-79.52248
55 Cooper Street ,"55 Cooper Street #7707, Toronto, ON M5E 0G1",1 Bedroom,1 Bedroom,1 Bathroom,460 SQFT,"$2,250","Air Conditioning, Balcony, Central Heat, Dishwasher, Fitness Center, In Unit Laundry, Outdoor Space","Business Center, Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Outdoor Space, Residents Lounge, Swimming Pool",No pets,43.6449129,-79.37180409999999
42 Charles Street East ,"42 Charles Street East #2603, Toronto, ON M4Y 1T1",1 Bedroom,1 Bedroom,1 Bathroom,400 SQFT,"$2,300","Air Conditioning, Balcony, Central Heat, Dishwasher, Fitness Center, In Unit Laundry, Outdoor Space","Business Center, Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Outdoor Space, Residents Lounge",No pets,43.6693811,-79.3840997
218 Robina Avenue,"218 Robina Avenue, Toronto, ON M6C 3Z1",Studio,Studio,1 Bathroom,750 SQFT,"$1,799",,,Dogs & Cats,43.6872844,-79.43768439999997
8 The Esplanade ,"8 The Esplanade #4411, Toronto, ON M5E 0A6",2 Bedroom,2 Bedroom,2 Bathrooms,800 SQFT,"$3,200","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry","Concierge Service, Onsite Management, Package Service, Storage, Swimming Pool",Dogs,43.6460762,-79.3763944
125 Macdonell Avenue,"125 Macdonell Avenue, Toronto, ON M6R 2A4",4 Bedroom,4 Bedroom,3 Bathrooms,"2,500 SQFT","$6,150","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, Fireplace, Garden, In Unit Laundry",Storage,Cats,43.6441849,-79.4391282
367 Grace Street,"367 Grace Street, Toronto, ON M6G 3A8",Room in 1 Bedroom,Room in 1 Bedroom,"1 Full, 1 Half Bath","1,500 SQFT","$1,850","Air Conditioning, Central Heat, Dishwasher, Furnished, Hardwood Floor, High Ceilings, In Unit Laundry, On Site Laundry",On Site Laundry,Dogs & Cats,43.6611011,-79.4176062
1331 Queen Street East,"1331 Queen Street East, Toronto, ON M4L 0B1",2 Bedroom,2 Bedroom,2 Bathrooms,730 SQFT,"$2,900","Air Conditioning, Balcony, Central Heat, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry, Outdoor Space","Controlled Access, Elevator, Fitness Center, Outdoor Space, Roof Deck, Storage",Dogs & Cats,43.66392299999999,-79.3268013
1 Palace Pier Court ,"1 Palace Pier Court #18, Toronto, ON M8V 3W9",1 Bedroom,1 Bedroom,1 Bathroom,820 SQFT,"$2,600","Air Conditioning, Assigned Parking, Central Heat, Dishwasher, Garden, Hardwood Floor, In Unit Laundry, Walk In Closets","Business Center, Dry Cleaning Service, Elevator, Garage Parking, Roof Deck, Storage, Swimming Pool",Dogs & Cats,43.6314479,-79.4726297
181 Bedford Road ,"181 Bedford Road #1408, Toronto, ON M5R 0C2",2 Bedroom,2 Bedroom,2 Bathrooms,712 SQFT,"$3,600","Air Conditioning, Balcony, Dishwasher, Fitness Center, High Ceilings, In Unit Laundry, Outdoor Space","Concierge Service, Controlled Access, Elevator, Fitness Center, Outdoor Space, Roof Deck, Wheelchair Accessible",No pets,43.6748081,-79.3996562
89 Jersey Avenue ,"89 Jersey Avenue #front, Toronto, ON M6G 3A5",Room in 1 Bedroom,Room in 1 Bedroom,1 Bathroom,150 SQFT,"$1,300","Air Conditioning, Central Heat, Furnished, Hardwood Floor, High Ceilings",Storage,No pets,43.660468,-79.4169299
Ulster St,"Ulster St, Toronto, ON M5S 1E3",2 Bedroom,2 Bedroom,2 Bathrooms,850 SQFT,"$3,200","Air Conditioning, Balcony, Deck, Walk In Closets","On Site Laundry, Roof Deck",Dogs & Cats,43.6605446,-79.4063847
1630 Queen Street East ,"1630 Queen Street East #504, Toronto, ON M4L 1G3",2 Bedroom,2 Bedroom,2 Bathrooms,990 SQFT,"$3,500","Balcony, Central Heat, Dishwasher, Fitness Center, Hardwood Floor, In Unit Laundry, Walk In Closets","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Roof Deck, Storage",No pets,43.6666712,-79.3157336
77 Wareside Road,"77 Wareside Road, Toronto, ON M9C 3B5",3 Bedroom,3 Bedroom,2 Bathrooms,"1,199 SQFT","$3,200",,,No pets,43.6505586,-79.5709018
Guildwood Gardens,"3969 Kingston Road, Toronto, ON M1J 3H8",Guildwood Gardens,1 Bedrooms,1 Bathroom,710 SQFT,"$2,000","Balcony, Hardwood Floor, On Site Laundry, Outdoor Space","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage",Dogs & Cats,43.7514658,-79.2033003
12 York Street ,"12 York Street #307, Toronto, ON M5J 0A9",2 Bedroom,2 Bedroom,1 Bathroom,751 SQFT,"$3,500","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry","Concierge Service, Controlled Access, Elevator, Fitness Center, Garage Parking, Onsite Management, Swimming Pool, Wheelchair Accessible",Dogs & Cats,43.64174419999999,-79.3819559
770 Bay Street ,"770 Bay Street #1713, Toronto, ON M5G 0A6",3 Bedroom,3 Bedroom,2 Bathrooms,900 SQFT,"$4,000","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Fitness Center, Garden, Hardwood Floor, High Ceilings, In Unit Laundry, Outdoor Space","Concierge Service, Controlled Access, Door Person, Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Package Service, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,43.6600829,-79.3860086
